,"Hole Depth,ft","Rate Of Penetration,ft/hr","Rotary RPM,rev/min","Rotary Torque,in/lb","Weight on Bit,kDaN","Differential Pressure,kPa","Gamma,API","Inclination,degree"
395,1901,390.07,65.85,11.806,11.4,4606.7,7.91,1.5
396,1902,376.47,69.23,12.597,10.6,4198.2,21.75,1.5
397,1903,284.68,69.23,13.388,10.2,3904.0,13.84,1.5
398,1904,227.17,66.38,13.445,10.1,3887.2,11.87,1.5
399,1905,243.06,70.96,11.637,10.2,4037.9,3.96,1.5
400,1906,304.18,70.96,10.903,10.2,4035.1,11.87,1.5
401,1907,382.96,67.36,13.896,10.7,4590.2,11.87,1.5
402,1908,388.14,64.35,13.162,11.0,4962.6,11.87,1.5
403,1909,351.76,72.19,13.671,11.8,4680.8,11.87,1.5
404,1910,287.11,71.94,9.773,11.8,3390.1,17.8,1.5
405,1911,113.86,65.02,11.129,12.1,3416.3,21.75,1.5
406,1912,98.02,67.53,9.603,12.0,3048.9,37.57,1.5
407,1913,91.89,65.24,12.032,13.6,3811.5,41.53,1.5
408,1914,92.17,65.1,11.637,14.0,3494.9,35.6,1.5
409,1915,90.53,64.76,10.845999999999998,13.5,3317.9,39.55,1.5
410,1916,95.06,65.63,12.936,14.2,3498.9,33.62,1.5
411,1917,95.78,69.01,12.145,13.9,3522.2,9.89,1.5
412,1918,107.53,72.8,15.365,14.9,3807.7,51.42,1.5
413,1919,107.41,74.23,15.139,14.9,4049.6,31.64,1.5
414,1920,152.56,74.31,15.704,15.0,4134.4,13.84,1.5
415,1921,137.02,75.46,17.567999999999998,14.9,4673.4,13.84,1.5
416,1922,195.38,73.56,12.032,10.2,4673.4,15.82,1.5
417,1923,247.0,72.44,7.4,4.8,1465.1,13.84,1.5
418,1924,291.25,75.34,7.683,9.7,2386.4,13.84,1.5
419,1925,334.66,73.86,18.02,13.1,5407.5,9.89,1.5
420,1926,337.6,69.04,11.637,9.6,3908.2,9.89,1.5
421,1927,274.35,73.86,10.959,9.8,3735.5,23.73,1.5
422,1928,259.3,74.87,11.693,10.7,4210.6,23.73,1.5
423,1929,271.57,70.82,11.806,10.7,4184.1,23.73,1.5
424,1930,268.07,71.13,12.767,10.5,4134.5,9.89,1.5
425,1931,267.01,74.95,11.411,10.0,4083.2,9.89,1.5
426,1932,268.4,72.8,9.829,9.7,3934.4,9.89,1.5
427,1933,316.96,67.05,8.078,9.4,3591.9,7.91,1.5
428,1934,356.28,72.13,16.608,10.4,4980.1,7.91,1.5
429,1935,354.53,73.7,12.597,10.4,4265.4,13.84,1.5
430,1936,319.82,72.39,9.773,11.4,4252.8,13.84,1.5
431,1937,317.95,66.86,11.298,10.8,4379.6,19.78,1.5
432,1941,222.56,74.98,11.524,10.0,3754.4,21.75,1.5
433,1945,175.48,69.87,10.62,10.3,3318.7,25.71,1.5
434,1949,195.87,73.7,11.75,11.5,3377.5,23.73,1.5
435,1950,151.53,74.45,10.959,9.1,5220.6,23.73,1.5
436,1951,241.68,69.31,10.112,9.5,3439.3,17.8,1.5
437,1955,371.25,70.32,13.219,11.0,4620.2,9.89,1.5
438,1959,479.99,75.2,12.936,12.1,5121.2,21.75,1.5
439,1966,263.37,71.58,5.705,7.8,4220.6,17.8,1.5
440,1970,55.72,0.39,4.124,3.4,1093.7,23.73,1.7
441,1971,62.8,5.58,4.237,4.4,1448.8,23.73,1.7
442,1972,62.99,5.02,5.988,4.6,1475.2,23.73,1.7
443,1973,69.71,5.02,4.632,5.0,1431.7,35.6,1.7
444,1974,77.68,0.84,6.553,6.9,1793.5,35.6,1.7
445,1975,87.71,0.78,6.666,5.5,1718.2,35.6,1.7
446,1976,90.04,3.01,4.915,5.9,1646.1,33.62,1.7
447,1977,89.04,0.7,6.948,5.5,1707.5,33.62,1.7
448,1978,98.95,0.2,3.954,4.4,1388.0,25.71,1.7
449,1979,98.15,0.36,5.593,4.7,1582.9,31.64,1.7
450,1980,123.82,4.47,6.214,4.4,1445.5,25.71,1.7
451,1981,123.33,0.36,5.593,5.1,1575.0,17.8,1.7
452,1982,124.25,0.92,6.044,4.7,1595.7,13.84,1.7
453,1983,123.98,0.33,6.496,5.6,2022.2,11.87,1.7
454,1984,127.56,0.92,3.446,3.8,1296.2,7.91,1.7
455,1985,131.67,0.45,5.818,4.6,1241.4,11.87,1.7
456,1986,149.27,0.42,6.553,6.1,1884.6,11.87,1.7
457,1987,131.02,0.36,6.722,5.8,1919.1,47.46,1.7
458,1988,111.53,0.45,5.422999999999999,6.2,2086.3,45.48,1.7
459,1989,112.06,0.17,4.293,6.0,1844.6,35.6,1.7
460,1990,91.1,0.39,5.422999999999999,6.2,2073.7,41.53,1.7
461,1991,94.82,0.33,5.367000000000001,6.2,2042.6,43.51,1.7
462,1992,110.71,0.22,5.931,6.4,2001.5,25.71,1.7
463,1993,167.27,0.2,4.689,5.7,2127.9,41.53,1.7
464,1994,168.63,0.25,6.948,6.1,1983.5,61.3,1.7
465,1995,139.77,0.56,6.892,6.4,2250.6,55.37,1.7
466,1996,106.75,0.31,5.48,6.5,2059.8,41.53,1.7
467,1997,112.35,0.25,5.593,6.4,2240.0,43.51,1.7
468,1998,108.36,0.42,6.27,6.4,2114.2,37.57,1.7
469,1999,100.24,0.75,7.174,6.5,2068.9,41.53,1.7
470,2000,79.36,1.31,8.642999999999999,7.2,2024.1,17.8,1.7
471,2001,79.56,72.66,6.835,7.0,1763.5,9.89,1.7
472,2002,144.25,69.01,5.7620000000000005,7.0,1929.4,15.82,1.7
473,2003,185.43,76.27,3.502,3.3,1430.3,33.62,1.7
474,2004,233.41,70.77,5.988,6.6,2848.2,39.55,1.7
475,2005,281.21,64.74,10.79,9.6,3787.1,29.66,1.7
476,2006,300.18,69.87,11.581,10.3,3787.1,21.75,1.7
477,2007,295.02,76.04,11.467,10.9,3654.2,11.87,1.7
478,2008,277.24,72.3,12.258,11.2,4013.0,13.84,1.7
479,2009,314.09,70.91,8.869,8.2,2939.5,37.57,1.7
480,2010,377.85,66.75,12.145,10.3,3693.4,43.51,1.7
481,2040,389.23,65.18,7.513,8.5,2906.7,45.48,1.7
482,2041,520.64,58.51,6.496,8.5,2642.3,55.37,1.7
483,2042,670.37,70.6,16.382,13.2,3129.3,43.51,1.7
484,2043,689.64,64.29,11.129,13.2,4191.0,39.55,1.7
485,2044,644.47,70.07,6.496,8.2,2715.7,57.35,1.7
486,2045,590.52,61.3,8.812000000000003,7.7,2490.2,49.44,1.7
487,2046,615.05,66.33,5.875,8.7,2490.2,57.35,1.7
488,2047,717.24,66.63,6.553,8.7,1971.0,41.53,1.7
489,2048,829.35,63.23,12.654000000000002,14.2,4575.7,45.48,1.7
490,2049,830.6,56.14,7.965,6.5,2622.5,45.48,1.7
491,2050,794.48,65.99,5.254,8.3,2307.8,53.39,1.7
492,2051,721.6,69.96,14.744000000000002,17.7,5702.9,21.75,1.7
493,2052,675.32,66.36,13.727,12.3,3836.5,21.75,1.7
494,2053,642.76,75.37,17.851,15.7,5048.1,17.8,1.7
495,2054,558.93,77.66,11.467,12.9,5048.1,15.82,1.7
496,2055,414.91,70.57,12.089,10.2,4172.9,13.84,1.7
497,2056,348.87,63.09,10.507,10.8,4064.9,13.84,1.7
498,2057,313.86,68.95,10.507,9.3,3653.8,21.75,1.7
499,2058,310.33,68.84,11.411,10.5,3538.2,17.8,1.7
500,2059,360.25,62.75,8.417,10.5,3557.2,21.75,1.7
501,2060,385.24,65.94,11.467,10.6,3485.1,19.78,1.7
502,2061,379.93,69.06,10.055,10.1,3748.9,19.78,1.7
503,2062,319.26,74.56,10.845999999999998,10.6,3750.1,17.8,1.7
504,2063,49.15,0.5,2.994,2.5,1350.3,17.8,1.6
505,2064,48.04,3.74,4.011,2.8,1412.3,11.87,1.6
506,2065,58.04,0.67,4.971,3.4,1240.0,11.87,1.6
507,2066,59.71,4.49,3.898,3.1,1237.0,7.91,1.6
508,2073,62.08,0.81,8.53,8.4,3603.6,11.87,1.6
509,2074,78.49,4.97,7.57,8.3,3663.5,5.93,1.6
510,2075,66.83,0.28,6.496,9.0,3481.0,5.93,1.6
511,2076,64.74,0.28,5.988,9.4,3542.8,7.91,1.6
512,2077,54.42,0.22,6.382999999999999,9.5,3435.4,7.91,1.6
513,2078,63.67,0.17,6.609,10.2,3585.2,5.93,1.6
514,2079,64.23,0.22,6.214,11.1,3432.1,5.93,1.6
515,2080,60.22,0.36,6.722,11.2,3563.4,5.93,1.6
516,2081,59.34,4.22,6.779,11.1,3672.2,7.91,1.6
517,2085,119.97,0.22,3.615,7.0,2474.0,11.87,1.6
518,2086,115.32,0.17,6.948,7.6,3461.9,11.87,1.6
519,2087,155.58,4.83,8.304,9.3,4193.6,29.66,1.6
520,2088,149.79,3.41,8.869,11.9,4085.4,7.91,1.6
521,2089,151.97,0.31,7.796,7.9,3324.3,7.91,1.6
522,2090,108.01,0.08,1.864,3.6,1593.8,23.73,1.6
523,2091,60.23,4.97,3.728,6.6,2271.5,23.73,1.6
524,2092,22.35,4.97,4.237,7.0,2267.9,13.84,1.6
525,2093,30.96,3.66,7.626,8.7,2359.1,13.84,1.6
526,2094,78.9,0.25,5.141,9.1,2586.2,7.91,1.6
527,2095,83.73,0.14,3.841,5.5,2327.7,7.91,1.6
528,2096,88.19,0.39,4.463,5.1,2177.5,7.91,1.6
529,2097,95.58,0.59,6.101,4.1,2033.3,7.91,1.6
530,2098,94.65,4.63,4.8580000000000005,4.2,1986.3,9.89,1.6
531,2099,92.42,0.42,5.875,4.4,2114.8,13.84,1.6
532,2100,91.12,0.22,4.124,5.5,2257.3,7.91,1.6
533,2101,84.93,67.97,5.422999999999999,4.5,1372.4,7.91,1.6
534,2102,141.91,66.1,7.061,5.6,2057.0,11.87,1.6
535,2103,185.23,70.21,9.095,8.0,2127.2,9.89,1.6
536,2104,208.49,67.78,7.796,10.1,2806.6,11.87,1.6
537,2105,87.63,66.72,7.287000000000001,10.1,2279.3,9.89,1.6
538,2106,91.86,71.13,7.3439999999999985,9.2,2281.6,11.87,1.6
539,2107,120.51,74.84,8.248,10.3,2545.5,9.89,1.6
540,2108,117.67,74.37,7.626,10.1,2317.9,11.87,1.6
541,2109,94.57,73.45,7.626,9.8,2437.6,11.87,1.6
542,2110,98.4,73.56,10.507,10.4,2292.6,11.87,1.6
543,2111,146.03,80.82,10.507,8.2,2004.8,9.89,1.6
544,2112,190.08,74.53,7.683,7.3,1960.3,13.84,1.6
545,2113,241.07,74.2,11.298,8.7,2560.8,13.84,1.6
546,2114,278.38,76.99,12.936,9.6,3039.6,13.84,1.6
547,2115,297.4,69.73,12.767,10.2,3151.9,9.89,1.6
548,2116,321.97,69.98,12.767,9.2,2987.1,11.87,1.6
549,2117,357.3,81.54,10.394,9.4,3124.4,11.87,1.6
550,2118,379.05,78.89,10.225,9.7,2888.8,25.71,1.6
551,2119,379.95,74.26,8.812000000000003,9.3,2761.9,25.71,1.6
552,2120,367.19,69.37,10.394,9.9,2931.2,21.75,1.6
553,2121,337.23,79.7,12.089,9.6,3137.3,23.73,1.6
554,2122,345.93,76.77,12.767,10.0,3048.6,31.64,1.6
555,2123,366.78,72.5,11.806,11.3,3497.4,37.57,1.6
556,2124,335.04,71.13,10.507,10.9,3077.1,35.6,1.6
557,2125,231.62,76.13,10.564,9.6,2999.5,25.71,1.6
558,2126,217.86,70.88,9.773,9.6,2803.8,37.57,1.6
559,2127,224.36,74.59,11.015,9.6,2814.4,43.51,1.6
560,2128,268.2,80.76,11.072,9.3,3144.1,39.55,1.6
561,2129,334.27,74.56,7.174,7.9,2769.8,47.46,1.6
562,2130,397.67,69.87,5.084,5.1,2016.7,45.48,1.6
563,2131,429.37,64.88,10.055,9.1,1942.1,53.39,1.6
564,2132,460.36,74.17,11.072,9.1,2656.2,57.35,1.6
565,2133,506.41,75.23,10.055,9.5,2739.9,51.42,1.6
566,2134,520.12,83.13,12.258,10.0,2874.7,53.39,1.6
567,2135,518.37,74.45,10.903,9.6,2622.6,55.37,1.6
568,2136,540.46,68.17,12.202,10.2,2851.2,53.39,1.6
569,2137,546.02,71.83,11.185,11.6,3027.7,49.44,1.6
570,2138,352.07,72.3,10.451,10.2,2978.6,39.55,1.6
571,2139,203.76,65.29,10.055,10.6,2978.6,39.55,1.6
572,2140,196.6,69.45,9.773,10.4,2786.9,37.57,1.6
573,2141,159.18,70.21,9.942,9.3,2386.0,31.64,1.6
574,2142,169.06,72.08,9.547,10.0,2531.0,29.66,1.6
575,2143,206.24,70.21,10.564,10.4,2843.8,41.53,1.6
576,2144,227.19,67.25,10.564,10.7,3131.3,39.55,1.6
577,2145,227.19,71.07,10.845999999999998,9.9,3115.3,41.53,1.6
578,2146,230.15,65.35,10.564,10.4,3155.6,39.55,1.6
579,2147,228.82,67.78,11.637,10.7,3155.6,33.62,1.6
580,2148,242.3,71.66,11.637,11.2,3344.0,37.57,1.6
581,2149,246.53,71.66,11.185,11.6,3258.1,35.6,1.6
582,2150,228.98,72.16,10.677,11.6,3100.9,35.6,1.6
583,2151,192.05,70.96,10.903,10.7,3036.2,37.57,1.6
584,2152,179.23,70.46,10.903,10.8,2792.0,37.57,1.6
585,2153,222.73,74.37,11.467,11.3,3407.0,41.53,1.6
586,2154,247.54,69.48,11.919,11.9,3572.0,41.53,1.6
587,2155,254.42,68.34,12.71,12.1,3522.7,41.53,1.6
588,2156,251.93,70.32,11.806,11.7,3473.7,45.48,1.6
589,2160,47.92,4.86,5.649,4.5,1925.1,43.51,2.5
590,2164,98.23,1.87,3.841,2.9,1575.1,45.48,2.5
591,2165,104.93,0.59,6.892,4.7,2023.7,45.48,2.5
592,2166,118.11,1.06,7.796,4.9,2283.9,45.48,2.5
593,2167,127.94,4.97,5.875,4.7,1930.4,55.37,2.5
594,2168,137.51,1.23,3.389,3.5,1748.2,55.37,2.5
595,2169,139.08,0.33,5.988,6.5,2031.0,45.48,2.5
596,2170,96.59,0.28,6.722,6.4,2533.1,29.66,2.5
597,2171,72.25,0.42,6.327000000000001,6.4,2437.6,27.69,2.5
598,2172,72.94,0.33,7.1179999999999986,6.5,2592.8,35.6,2.5
599,2173,70.03,0.64,8.472999999999999,6.8,2748.6,25.71,2.5
600,2177,97.46,0.59,7.852,4.5,2264.5,31.64,2.5
601,2178,100.03,0.17,3.502,3.1,1547.3,31.64,2.5
602,2179,114.97,0.17,4.689,4.6,2193.8,41.53,2.5
603,2180,111.47,4.49,5.31,5.8,2335.5,41.53,2.5
604,2181,108.69,0.14,5.367000000000001,5.2,2453.3,41.53,2.5
605,2182,115.7,0.28,6.327000000000001,6.3,2181.0,57.35,2.5
606,2186,119.24,0.45,7.457000000000002,6.0,2779.9,37.57,2.5
607,2194,63.92,0.36,5.367000000000001,6.7,2760.8,51.42,2.5
608,2195,67.88,0.42,6.496,6.7,2507.5,51.42,2.5
609,2196,67.64,0.06,5.254,7.6,2388.6,39.55,2.5
610,2197,70.52,0.14,5.818,7.5,2710.5,29.66,2.5
611,2198,77.71,0.56,6.327000000000001,7.1,2795.2,27.69,2.5
612,2199,81.68,0.56,7.061,6.8,2750.7,29.66,2.5
613,2200,94.28,72.3,8.248,6.8,2793.5,49.44,2.5
614,2201,153.12,71.3,8.361,5.9,2470.5,39.55,2.5
615,2202,198.2,65.02,8.586,6.6,2797.2,53.39,2.5
616,2203,248.21,71.66,7.57,4.9,2067.9,53.39,2.5
617,2204,288.06,74.73,9.434,6.5,1966.5,65.26,2.5
618,2205,339.82,58.18,13.388,9.0,3836.1,53.39,2.5
619,2206,388.63,59.32,9.603,8.2,3325.9,47.46,2.5
620,2207,435.41,71.72,13.219,10.7,4268.3,37.57,2.5
621,2208,438.22,71.72,12.936,11.5,4272.8,35.6,2.5
622,2209,304.17,59.74,12.823,11.4,4352.7,33.62,2.5
623,2210,241.91,66.91,12.032,10.5,4075.6,41.53,2.5
624,2211,256.55,67.5,12.032,10.1,4299.2,47.46,2.5
625,2212,321.03,67.03,8.53,8.0,3537.5,57.35,2.5
626,2213,416.7,59.32,9.095,8.7,3093.4,51.42,2.5
627,2214,506.37,58.73,9.151,7.5,2891.5,57.35,2.5
628,2215,527.24,58.32,7.4,6.8,2522.3,47.46,2.5
629,2216,571.54,62.89,7.174,5.8,2212.7,47.46,2.5
630,2217,626.03,67.36,12.371,12.6,4465.8,25.71,2.5
631,2218,572.14,65.99,9.151,12.3,2965.5,7.91,2.5
632,2219,92.04,67.05,7.626,12.4,2834.7,7.91,2.5
633,2220,95.05,67.14,8.982000000000003,12.7,3021.9,7.91,2.5
634,2221,98.05,64.6,8.982000000000003,12.8,2991.9,5.93,2.5
635,2222,108.8,69.31,8.472999999999999,13.8,3208.1,9.89,2.5
636,2223,111.99,70.96,9.716,13.3,3029.7,19.78,2.5
637,2224,158.76,74.76,14.8,13.7,4600.9,71.19,2.5
638,2225,257.07,68.76,12.202,11.6,3696.3,45.48,2.5
639,2226,369.86,71.8,15.478,13.1,4802.1,41.53,2.5
640,2227,401.52,67.72,18.02,13.4,5778.3,49.44,2.5
641,2228,411.42,71.02,14.857,14.2,5771.8,41.53,2.5
642,2229,409.75,67.11,14.687,14.8,5218.1,35.6,2.5
643,2230,376.84,78.75,15.422,13.8,5089.5,35.6,2.5
644,2231,328.43,78.75,12.823,9.4,5085.8,45.48,2.5
645,2232,393.07,73.84,5.48,4.9,2750.1,47.46,2.5
646,2233,492.83,71.35,6.948,5.7,2001.5,57.35,2.5
647,2234,538.83,65.18,8.417,6.8,2167.2,53.39,2.5
648,2235,563.08,81.76,12.428,8.2,2680.7,53.39,2.5
649,2236,610.71,81.76,15.139,17.6,4141.7,47.46,2.5
650,2237,632.11,77.63,15.365,17.6,4220.8,41.53,2.5
651,2238,634.15,73.36,14.687,13.8,4161.6,49.44,2.5
652,2239,632.73,78.61,9.829,13.8,4359.5,39.55,2.5
653,2240,684.65,74.84,11.411,12.7,3912.0,57.35,2.5
654,2241,741.59,66.16,10.677,12.5,3879.9,53.39,2.5
655,2242,778.89,65.91,6.382999999999999,9.0,3302.0,41.53,2.5
656,2243,843.94,64.37,11.015,10.3,3302.0,51.42,2.5
657,2244,885.22,73.56,22.991,17.9,5121.6,59.33,2.5
658,2245,876.04,82.69,22.991,18.8,5700.0,27.69,2.5
659,2246,727.23,82.69,16.552,13.8,4883.1,9.89,2.5
660,2247,498.15,72.75,13.896,14.0,4674.4,9.89,2.5
661,2248,399.17,86.37,13.953,13.9,4914.4,19.78,2.5
662,2249,334.04,56.03,15.083,12.5,4402.1,33.62,2.5
663,2250,425.65,58.99,15.874,14.2,5216.9,45.48,2.5
664,2251,483.49,72.39,14.009,13.8,5341.1,43.51,2.5
665,2252,484.13,70.88,17.116,12.9,4646.7,49.44,2.5
666,2253,32.7,5.05,15.704,6.4,1393.7,19.78,4.1
667,2254,23.55,5.14,5.593,8.2,1549.8,7.91,4.1
668,2255,29.86,2.62,4.18,9.3,1918.0,7.91,4.1
669,2256,41.12,5.02,5.0280000000000005,10.1,1981.0,7.91,4.1
670,2257,45.81,3.21,4.745,10.0,1973.3,7.91,4.1
671,2258,45.86,0.11,5.141,10.5,2041.8,3.96,4.1
672,2259,45.97,0.06,4.971,11.2,1959.6,3.96,4.1
673,2260,55.8,2.29,5.422999999999999,11.4,2098.1,7.91,4.1
674,2261,60.22,0.14,5.593,10.7,2011.5,7.91,4.1
675,2262,60.52,0.08,5.875,10.9,2185.1,7.91,4.1
676,2263,60.94,0.42,5.705,11.2,2153.5,7.91,4.1
677,2267,109.58,0.84,5.48,6.4,1946.3,15.82,4.1
678,2268,90.85,0.31,6.27,7.4,2187.5,15.82,4.1
679,2269,72.51,0.08,5.5360000000000005,11.9,1873.0,37.57,4.1
680,2270,50.34,0.42,10.959,11.8,1860.0,37.57,4.1
681,2271,54.8,0.59,6.101,12.3,1716.0,37.57,4.1
682,2272,54.72,3.43,6.327000000000001,12.3,1653.3,13.84,4.1
683,2273,55.37,0.17,6.044,12.8,1800.2,13.84,4.1
684,2274,61.83,0.25,6.496,13.2,1739.5,9.89,4.1
685,2275,63.52,0.5,12.993,13.1,3663.4,9.89,4.1
686,2276,96.62,0.17,5.0280000000000005,5.3,929.0,23.73,4.1
687,2277,125.14,0.14,4.745,5.2,931.7,23.73,4.1
688,2278,135.99,0.42,6.609,5.0,1082.5,47.46,4.1
689,2279,154.37,0.2,6.044,6.1,1362.2,47.46,4.1
690,2280,165.26,2.79,4.632,4.0,970.4,51.42,4.1
691,2281,173.79,0.11,5.988,7.6,969.9,51.42,4.1
692,2282,175.37,0.11,7.174,8.5,2118.4,45.48,4.1
693,2283,128.93,3.66,3.615,4.3,490.6,45.48,4.1
694,2284,148.05,5.16,3.841,3.5,537.7,43.51,4.1
695,2288,204.61,0.2,9.886,9.0,2409.4,47.46,4.1
696,2289,196.04,2.65,11.015,8.0,2063.5,47.46,4.1
697,2290,144.27,0.06,5.197,6.3,1203.9,39.55,4.1
698,2291,145.73,0.08,6.157,6.6,1660.8,39.55,4.1
699,2292,154.25,0.2,4.632,5.3,1083.5,45.48,4.1
700,2293,173.53,0.2,3.559,4.5,855.6,39.55,4.1
701,2294,181.27,0.08,2.768,6.8,290.9,47.46,4.1
702,2295,184.65,0.45,11.976,12.0,2568.6,51.42,4.1
703,2296,78.53,68.25,6.948,2.3,1277.7,55.37,4.1
704,2297,145.98,67.28,4.18,2.0,1292.2,59.33,4.1
705,2298,190.83,70.15,3.559,2.1,1068.5,53.39,4.1
706,2299,235.46,67.44,11.863,13.7,3294.1,23.73,4.1
707,2300,220.28,67.19,10.903,13.9,3526.4,9.89,4.1
708,2301,112.38,67.78,8.982000000000003,14.1,3264.3,9.89,4.1
709,2302,105.99,72.97,8.869,13.3,3374.4,5.93,4.1
710,2303,114.56,73.59,9.038,14.2,3308.5,11.87,4.1
711,2304,114.33,75.76,9.49,14.4,3354.8,9.89,4.1
712,2305,144.93,73.53,10.507,13.7,3477.5,7.91,4.1
713,2306,157.58,74.67,10.451,14.2,3625.8,11.87,4.1
714,2307,154.86,73.89,10.225,14.4,3540.4,15.82,4.1
715,2308,161.8,97.26,10.959,14.0,5324.9,31.64,4.1
716,2309,198.13,73.28,8.925,8.0,2748.9,43.51,4.1
717,2310,244.67,71.07,13.614,13.0,4893.1,43.51,4.1
718,2311,279.56,74.53,15.252,13.8,5368.2,25.71,4.1
719,2312,321.87,73.7,15.083,13.4,5517.0,37.57,4.1
720,2313,374.01,70.71,13.501,11.7,5049.1,37.57,4.1
721,2314,408.86,68.7,11.693,9.2,3427.8,59.33,4.1
722,2315,454.75,68.7,9.547,4.4,1453.2,49.44,4.1
723,2316,504.64,65.66,12.089,7.9,2055.4,41.53,4.1
724,2317,549.18,73.75,17.342,14.8,4949.1,35.6,4.1
725,2318,543.55,72.08,15.083,13.5,5457.5,33.62,4.1
726,2319,422.47,69.51,13.106,13.3,5457.5,35.6,4.1
727,2320,304.63,72.8,11.637,9.8,3831.6,47.46,4.1
728,2321,262.19,72.22,11.354,9.6,3943.6,41.53,4.1
729,2322,319.78,63.03,8.586,5.8,2954.6,39.55,4.1
730,2323,457.71,59.46,13.558,11.2,4513.3,41.53,4.1
731,2324,531.13,62.48,8.361,9.3,3656.0,31.64,4.1
732,2325,537.12,75.01,10.394,12.9,3860.6,27.69,4.1
733,2326,207.02,64.07,10.055,9.0,3369.4,9.89,4.1
734,2327,229.02,63.93,12.202,9.6,3231.4,9.89,4.1
735,2328,240.09,64.71,10.62,10.1,3717.6,5.93,4.1
736,2329,255.33,62.7,8.812000000000003,10.2,3786.4,7.91,4.1
737,2330,257.76,64.82,10.959,10.2,3351.9,9.89,4.1
738,2331,253.31,65.32,12.371,9.7,3247.3,11.87,4.1
739,2332,241.85,64.23,9.66,9.5,3150.2,45.48,4.1
740,2333,241.58,58.62,8.925,8.7,3327.4,45.48,4.1
741,2334,321.6,60.21,6.722,7.0,1735.6,33.62,4.1
742,2335,438.12,67.11,11.806,10.6,4121.9,33.62,4.1
743,2336,440.21,60.52,4.745,3.5,2809.0,39.55,4.1
744,2337,449.93,56.86,4.745,3.7,1518.5,51.42,4.1
745,2338,527.04,56.53,10.225,7.4,1849.0,39.55,4.1
746,2339,578.4,65.52,15.196,12.5,4067.5,19.78,4.1
747,2340,524.02,77.27,10.112,10.4,3697.1,19.78,4.1
748,2341,302.6,75.85,10.112,9.7,3404.2,11.87,4.1
749,2342,258.52,65.32,10.733,9.8,3255.9,11.87,4.1
750,2343,244.64,70.43,12.089,9.8,3426.0,11.87,4.1
751,2344,272.96,71.8,7.739,7.4,2679.5,11.87,4.1
752,2345,396.67,66.94,10.733,10.9,4099.5,11.87,4.1
753,2346,470.92,69.45,13.275,11.1,4012.6,31.64,4.1
754,2347,40.32,0.17,1.638,2.3,943.0,31.64,5.8
755,2348,57.09,2.71,6.101,3.9,1349.7,47.46,5.8
756,2349,59.23,4.8,4.632,4.5,1965.9,7.91,5.8
757,2350,53.98,0.61,3.841,4.2,1602.7,13.84,5.8
758,2351,65.19,0.33,4.802,4.1,1609.5,13.84,5.8
759,2352,76.17,0.14,3.672,3.8,1318.9,13.84,5.8
760,2353,76.22,0.22,3.502,4.3,1487.0,7.91,5.8
761,2354,65.71,0.06,2.825,4.4,1290.5,7.91,5.8
762,2355,78.0,0.25,3.728,4.7,1467.7,7.91,5.8
763,2356,72.31,0.42,4.802,4.7,1605.5,11.87,5.8
764,2357,70.31,0.45,5.818,5.2,2063.5,11.87,5.8
765,2358,81.29,0.39,4.4060000000000015,5.4,1865.3,7.91,5.8
766,2359,82.43,0.59,5.649,5.1,1940.1,7.91,5.8
767,2360,71.64,0.7,7.005,5.3,1974.4,7.91,5.8
768,2361,88.92,0.33,5.31,4.6,1690.1,11.87,5.8
769,2362,90.75,0.2,3.841,3.7,1146.8,11.87,5.8
770,2363,90.21,0.25,3.785,3.8,1357.9,17.8,5.8
771,2367,125.34,0.2,3.446,6.4,1611.6,29.66,5.8
772,2377,94.88,0.11,3.785,4.8,1602.8,31.64,5.8
773,2378,99.36,5.08,3.22,3.9,1533.1,31.64,5.8
774,2379,108.38,0.14,2.599,2.4,1097.6,43.51,5.8
775,2380,108.66,4.97,2.26,2.9,826.6,41.53,5.8
776,2381,109.19,0.06,1.412,2.6,832.3,49.44,5.8
777,2382,109.63,0.06,1.638,2.4,895.3,49.44,5.8
778,2383,109.34,0.08,1.921,5.2,915.3,33.62,5.8
779,2385,108.88,0.06,3.446,5.4,1769.4,39.55,5.8
780,2386,107.99,4.89,4.237,5.0,1572.4,27.69,5.8
781,2387,108.3,0.14,4.971,5.5,1634.9,27.69,5.8
782,2388,21.6,62.36,5.818,1.8,1029.5,11.87,5.8
783,2389,127.53,71.05,9.321,8.8,2695.5,15.82,5.8
784,2390,158.12,87.4,10.112,10.6,3090.3,17.8,5.8
785,2391,207.94,67.97,11.806,8.8,3436.1,19.78,5.8
786,2392,231.21,71.8,10.394,8.8,3493.6,19.78,5.8
787,2393,264.59,64.9,10.507,9.3,3641.6,13.84,5.8
788,2394,261.19,69.51,10.225,9.6,3880.3,13.84,5.8
789,2395,273.98,69.93,10.733,10.5,3794.0,17.8,5.8
790,2396,287.08,65.85,10.903,9.6,4169.1,17.8,5.8
791,2397,349.08,59.74,11.354,9.5,4061.5,23.73,5.8
792,2398,387.42,70.88,9.886,11.5,3796.4,11.87,5.8
793,2399,381.3,71.27,9.773,11.2,3781.7,9.89,5.8
794,2400,76.28,67.28,7.061,10.3,2565.8,9.89,5.8
795,2401,83.49,66.44,8.022,9.4,2699.5,9.89,5.8
796,2402,93.61,69.65,8.812000000000003,10.0,2659.7,9.89,5.8
797,2403,78.66,76.29,7.3439999999999985,9.3,2337.2,9.89,5.8
798,2404,107.19,80.23,8.304,9.6,2867.0,45.48,5.8
