Hole Depth,True Vertical Depth,Rate Of Penetration,Rate Of Penetration,Rotary RPM,Rotary Torque,Weight on Bit,Differential Pressure,Inclination,YYYY/MM/DD,HH:MM:SS
17588.0,-999.25,269.27,269.27,70.15,28.979,23.2,7490.1,88.3,2019/10/31,21:49:35
17589.0,-999.25,266.65,266.65,70.24,28.245,23.1,7597.9,88.3,2019/10/31,21:49:48
17590.0,-999.25,266.43,266.43,69.96,28.979,24.2,7707.6,88.3,2019/10/31,21:50:02
17591.0,-999.25,263.84,263.84,69.73,28.979,24.3,7738.8,88.3,2019/10/31,21:50:16
17592.0,-999.25,258.97,258.97,69.98,28.979,27.4,7834.3,88.3,2019/10/31,21:50:34
17593.0,-999.25,223.23,223.23,69.79,28.979,27.4,7834.3,88.3,2019/10/31,21:50:49
17594.0,-999.25,236.58,236.58,69.87,28.979,25.3,7801.6,88.3,2019/10/31,21:51:04
17595.0,-999.25,251.01,251.01,70.01,28.979,24.0,7799.2,88.3,2019/10/31,21:51:18
17596.0,-999.25,258.80,258.80,69.76,28.979,24.4,7961.5,88.3,2019/10/31,21:51:33
17597.0,-999.25,259.67,259.67,69.82,28.979,25.6,7938.5,88.3,2019/10/31,21:51:47
17598.0,-999.25,257.06,257.06,69.93,28.979,25.0,7881.7,88.3,2019/10/31,21:52:00
17599.0,-999.25,257.44,257.44,69.93,28.979,25.4,7954.6,88.3,2019/10/31,21:52:14
17600.0,-999.25,15.67,15.67,70.29,28.923,22.5,7812.0,88.3,2019/10/31,21:52:53
17601.0,-999.25,155.30,155.30,70.26,28.189,19.2,7644.0,88.3,2019/10/31,21:53:09
17602.0,-999.25,222.19,222.19,70.40,26.550,18.9,7263.2,88.3,2019/10/31,21:53:26
17603.0,-999.25,224.90,224.90,70.24,27.624,18.6,7049.3,88.3,2019/10/31,21:53:41
17604.0,-999.25,225.73,225.73,70.26,26.494,18.5,6883.0,88.3,2019/10/31,21:53:58
17605.0,-999.25,226.41,226.41,70.46,26.494,18.2,6762.2,88.3,2019/10/31,21:54:13
17606.0,-999.25,240.93,240.93,70.71,27.511,19.2,6752.5,88.3,2019/10/31,21:54:27
17607.0,-999.25,249.57,249.57,70.18,26.155,19.2,6760.1,88.3,2019/10/31,21:54:42
17608.0,-999.25,249.54,249.54,70.38,28.415,19.6,6853.5,88.3,2019/10/31,21:54:57
17609.0,-999.25,248.25,248.25,70.21,27.454,20.0,6919.4,88.3,2019/10/31,21:55:12
17610.0,-999.25,247.22,247.22,70.18,28.979,20.2,6989.8,88.3,2019/10/31,21:55:27
17611.0,-999.25,242.37,242.37,70.21,28.979,20.1,6840.6,88.3,2019/10/31,21:55:42
17612.0,-999.25,244.97,244.97,70.21,27.737,20.2,6833.2,88.3,2019/10/31,21:55:55
17613.0,-999.25,249.18,249.18,70.40,27.228,20.7,6973.4,88.3,2019/10/31,21:56:10
17614.0,-999.25,249.26,249.26,70.54,28.471,20.6,7144.1,88.3,2019/10/31,21:56:25
17615.0,-999.25,257.61,257.61,70.43,27.680,21.0,7155.7,88.3,2019/10/31,21:56:39
17616.0,-999.25,267.00,267.00,69.87,28.979,22.0,7196.0,88.3,2019/10/31,21:56:52
17617.0,-999.25,266.88,266.88,70.07,28.979,22.2,7278.4,88.3,2019/10/31,21:57:06
17618.0,-999.25,261.02,261.02,70.24,28.979,22.6,7149.3,88.3,2019/10/31,21:57:19
17619.0,-999.25,257.31,257.31,70.01,28.979,23.2,7386.0,88.3,2019/10/31,21:57:35
17620.0,-999.25,252.68,252.68,70.04,28.979,23.7,7309.3,88.3,2019/10/31,21:57:49
17621.0,-999.25,249.29,249.29,69.90,28.979,23.5,7380.3,88.3,2019/10/31,21:58:04
17622.0,-999.25,247.88,247.88,70.04,28.132,22.9,7495.2,88.3,2019/10/31,21:58:18
17623.0,-999.25,247.35,247.35,70.15,28.019,25.7,7650.0,88.3,2019/10/31,21:58:33
17624.0,-999.25,248.43,248.43,69.93,28.019,26.6,7638.0,88.3,2019/10/31,21:58:48
17625.0,-999.25,247.95,247.95,70.07,28.923,26.6,7575.1,88.3,2019/10/31,21:59:03
17626.0,-999.25,248.96,248.96,70.07,28.979,24.0,7554.3,88.3,2019/10/31,21:59:17
17627.0,-999.25,245.41,245.41,70.10,28.979,23.8,7703.8,88.3,2019/10/31,21:59:33
17628.0,-999.25,235.80,235.80,69.98,28.979,23.5,7687.6,88.3,2019/10/31,21:59:48
17629.0,-999.25,232.13,232.13,69.96,28.979,23.6,7568.7,88.3,2019/10/31,22:00:03
17630.0,-999.25,238.09,238.09,70.32,28.979,23.5,7502.2,88.3,2019/10/31,22:00:20
17631.0,-999.25,237.27,237.27,70.32,28.979,22.8,7476.2,88.3,2019/10/31,22:00:33
17632.0,-999.25,239.35,239.35,70.01,28.979,22.9,7434.4,88.3,2019/10/31,22:00:48
17633.0,-999.25,243.60,243.60,69.93,28.979,22.7,7392.8,88.3,2019/10/31,22:01:03
17634.0,-999.25,243.44,243.44,70.24,28.979,22.5,7469.3,88.3,2019/10/31,22:01:18
17635.0,-999.25,241.35,241.35,70.21,28.979,22.6,7475.9,88.3,2019/10/31,22:01:34
17636.0,-999.25,239.71,239.71,70.29,28.979,22.6,7423.4,88.3,2019/10/31,22:01:50
17637.0,-999.25,236.96,236.96,70.04,28.979,22.7,7431.8,88.3,2019/10/31,22:02:05
17638.0,-999.25,241.43,241.43,69.96,28.979,22.6,7382.9,88.3,2019/10/31,22:02:20
17639.0,-999.25,245.87,245.87,70.21,27.567,22.2,7372.0,88.3,2019/10/31,22:02:34
17640.0,-999.25,249.47,249.47,70.07,28.302,22.5,7423.2,88.3,2019/10/31,22:02:49
17641.0,-999.25,247.43,247.43,69.98,28.584,22.4,7384.8,88.3,2019/10/31,22:03:03
17642.0,-999.25,247.05,247.05,70.26,28.584,22.2,7448.7,88.3,2019/10/31,22:03:18
17643.0,-999.25,245.48,245.48,70.21,28.979,22.4,7422.6,88.3,2019/10/31,22:03:33
17644.0,-999.25,241.88,241.88,70.54,28.979,22.5,7422.6,88.3,2019/10/31,22:03:48
17645.0,-999.25,244.81,244.81,70.21,28.640,22.4,7373.5,88.3,2019/10/31,22:04:02
17646.0,-999.25,245.92,245.92,70.15,28.979,23.1,7289.4,88.3,2019/10/31,22:04:17
17647.0,-999.25,82.89,82.89,70.43,16.495,4.5,654.5,88.2,2019/10/31,22:10:35
17648.0,-999.25,200.95,200.95,70.38,18.020,7.3,1514.1,88.2,2019/10/31,22:10:52
17649.0,-999.25,201.27,201.27,70.49,20.393,9.3,2798.8,88.2,2019/10/31,22:11:11
17650.0,-999.25,212.03,212.03,70.40,22.709,11.8,3809.5,88.2,2019/10/31,22:11:26
17651.0,-999.25,246.94,246.94,70.12,24.743,14.3,4663.0,88.2,2019/10/31,22:11:41
17652.0,-999.25,251.41,251.41,70.54,25.477,15.2,5247.5,88.2,2019/10/31,22:11:54
17653.0,-999.25,251.10,251.10,70.18,24.799,16.3,5713.9,88.2,2019/10/31,22:12:10
17654.0,-999.25,250.78,250.78,71.05,25.816,18.9,6277.5,88.2,2019/10/31,22:12:25
17655.0,-999.25,254.17,254.17,70.32,24.573,21.4,6575.0,88.2,2019/10/31,22:12:37
17656.0,-999.25,270.86,270.86,70.38,23.895,20.7,6782.6,88.2,2019/10/31,22:12:50
17657.0,-999.25,275.18,275.18,70.18,26.437,19.1,7108.9,88.2,2019/10/31,22:13:04
17658.0,-999.25,276.49,276.49,70.29,26.550,19.6,7448.7,88.2,2019/10/31,22:13:16
17659.0,-999.25,276.35,276.35,70.21,27.793,20.7,7517.1,88.2,2019/10/31,22:13:30
17660.0,-999.25,272.61,272.61,70.35,28.979,21.8,7793.8,88.2,2019/10/31,22:13:43
17661.0,-999.25,269.58,269.58,70.32,28.979,22.3,7945.0,88.2,2019/10/31,22:13:57
17662.0,-999.25,261.17,261.17,70.18,28.979,22.0,7952.0,88.2,2019/10/31,22:14:11
17663.0,-999.25,260.67,260.67,70.18,28.979,22.6,7987.0,88.2,2019/10/31,22:14:26
17664.0,-999.25,260.19,260.19,69.84,28.979,22.6,8077.6,88.2,2019/10/31,22:14:39
17665.0,-999.25,267.97,267.97,70.43,28.866,22.7,8012.8,88.2,2019/10/31,22:14:52
17666.0,-999.25,271.91,271.91,69.98,28.415,22.8,8218.2,88.2,2019/10/31,22:15:06
17667.0,-999.25,272.73,272.73,70.04,28.358,23.7,8328.3,88.2,2019/10/31,22:15:19
17668.0,-999.25,271.75,271.75,70.01,28.979,24.3,8425.5,88.2,2019/10/31,22:15:32
17669.0,-999.25,262.95,262.95,69.82,28.979,25.9,8739.3,88.2,2019/10/31,22:15:48
17670.0,-999.25,253.64,253.64,68.59,28.979,26.2,8812.6,88.2,2019/10/31,22:16:01
17671.0,-999.25,248.51,248.51,69.98,28.979,28.0,8803.2,88.1,2019/10/31,22:16:39
17672.0,-999.25,169.81,169.81,70.29,26.720,20.3,8357.9,88.1,2019/10/31,22:16:53
17673.0,-999.25,247.53,247.53,70.24,25.816,20.4,8057.8,88.1,2019/10/31,22:17:08
17674.0,-999.25,251.43,251.43,70.29,26.550,20.2,7898.1,88.1,2019/10/31,22:17:23
17675.0,-999.25,251.64,251.64,70.60,27.172,20.8,7987.1,88.1,2019/10/31,22:17:36
17676.0,-999.25,249.77,249.77,70.01,28.132,20.9,7997.2,88.1,2019/10/31,22:17:52
17677.0,-999.25,247.76,247.76,70.26,28.979,21.0,8067.4,88.1,2019/10/31,22:18:07
17678.0,-999.25,242.18,242.18,70.04,28.979,21.2,7953.3,88.1,2019/10/31,22:18:21
17679.0,-999.25,241.85,241.85,70.60,28.979,21.7,7905.4,88.1,2019/10/31,22:18:36
17680.0,-999.25,243.91,243.91,70.29,28.584,21.9,7990.6,88.1,2019/10/31,22:18:51
17681.0,-999.25,243.82,243.82,70.35,28.584,21.9,8033.3,88.1,2019/10/31,22:19:06
17682.0,-999.25,247.27,247.27,70.35,27.906,21.9,8037.6,88.1,2019/10/31,22:19:21
17683.0,-999.25,247.20,247.20,70.35,27.172,21.6,8189.0,88.1,2019/10/31,22:19:35
17684.0,-999.25,249.37,249.37,70.32,28.979,22.3,8110.0,88.1,2019/10/31,22:19:50
17685.0,-999.25,248.51,248.51,70.24,28.979,22.0,8198.3,88.1,2019/10/31,22:20:04
17686.0,-999.25,240.94,240.94,70.18,28.979,26.4,8250.0,88.1,2019/10/31,22:20:20
17687.0,-999.25,240.80,240.80,70.15,28.415,25.7,8187.6,88.1,2019/10/31,22:20:35
17688.0,-999.25,245.88,245.88,70.01,28.979,23.8,8120.5,88.1,2019/10/31,22:20:50
17689.0,-999.25,244.54,244.54,70.29,28.471,22.4,8078.3,88.1,2019/10/31,22:21:04
17690.0,-999.25,245.07,245.07,70.04,28.979,22.5,8238.8,88.1,2019/10/31,22:21:19
17691.0,-999.25,246.94,246.94,70.12,27.454,22.4,8229.1,88.1,2019/10/31,22:21:33
17692.0,-999.25,248.18,248.18,70.21,28.753,22.5,8270.9,88.1,2019/10/31,22:21:48
17693.0,-999.25,246.67,246.67,70.15,28.979,22.6,8234.7,88.1,2019/10/31,22:22:03
17694.0,-999.25,242.23,242.23,70.15,28.979,22.8,8358.8,88.1,2019/10/31,22:22:19
17695.0,-999.25,240.98,240.98,70.07,28.979,22.8,8209.8,88.1,2019/10/31,22:22:33
17696.0,-999.25,235.04,235.04,69.73,28.979,22.5,8302.3,88.1,2019/10/31,22:22:48
17697.0,-999.25,241.45,241.45,70.18,28.640,22.4,8259.9,88.1,2019/10/31,22:23:04
17698.0,-999.25,243.22,243.22,70.21,28.979,22.8,8305.4,88.1,2019/10/31,22:23:19
17699.0,-999.25,241.58,241.58,70.26,28.979,23.0,8366.6,88.1,2019/10/31,22:23:33
17700.0,-999.25,242.14,242.14,70.10,27.341,22.8,8309.7,88.1,2019/10/31,22:23:48
17701.0,-999.25,243.55,243.55,69.96,28.979,23.4,8385.5,88.1,2019/10/31,22:24:04
17702.0,-999.25,240.86,240.86,70.21,28.979,23.4,8355.9,88.1,2019/10/31,22:24:19
17703.0,-999.25,240.31,240.31,70.18,28.979,23.1,8321.2,88.1,2019/10/31,22:24:35
17704.0,-999.25,236.86,236.86,70.15,28.527,22.8,8315.4,88.1,2019/10/31,22:24:49
17705.0,-999.25,240.39,240.39,70.32,28.979,23.2,8338.6,88.1,2019/10/31,22:25:04
17706.0,-999.25,240.54,240.54,70.32,28.979,23.1,8361.5,88.1,2019/10/31,22:25:19
17707.0,-999.25,243.25,243.25,70.04,28.979,23.4,8475.7,88.1,2019/10/31,22:25:34
17708.0,-999.25,241.27,241.27,69.90,28.979,23.5,8630.4,88.1,2019/10/31,22:25:49
17709.0,-999.25,239.67,239.67,70.40,28.979,23.5,8630.4,88.1,2019/10/31,22:26:04
17710.0,-999.25,241.66,241.66,70.21,28.979,23.4,8602.2,88.1,2019/10/31,22:26:19
17711.0,-999.25,240.78,240.78,70.18,28.979,23.5,8491.9,88.1,2019/10/31,22:26:34
17712.0,-999.25,239.47,239.47,69.90,28.979,23.8,8539.0,88.1,2019/10/31,22:26:50
17713.0,-999.25,236.85,236.85,70.24,28.979,23.9,8520.7,88.1,2019/10/31,22:27:06
17714.0,-999.25,233.96,233.96,70.01,28.979,23.7,8455.8,88.1,2019/10/31,22:27:20
17715.0,-999.25,237.08,237.08,70.43,28.189,23.6,8515.0,88.1,2019/10/31,22:27:36
17716.0,-999.25,243.13,243.13,70.10,28.979,23.7,8449.2,88.1,2019/10/31,22:27:51
17717.0,-999.25,243.08,243.08,69.73,28.979,27.4,8627.9,88.1,2019/10/31,22:28:07
17718.0,-999.25,234.21,234.21,70.60,28.697,27.4,8620.5,88.1,2019/10/31,22:28:22
17719.0,-999.25,232.70,232.70,70.26,28.979,26.7,8571.7,88.1,2019/10/31,22:28:37
17720.0,-999.25,237.35,237.35,70.07,28.979,23.7,8444.0,88.1,2019/10/31,22:28:54
17721.0,-999.25,237.40,237.40,70.07,28.979,23.7,8497.0,88.1,2019/10/31,22:29:09
17722.0,-999.25,236.12,236.12,70.07,28.979,23.6,8438.0,88.1,2019/10/31,22:29:23
17723.0,-999.25,239.67,239.67,70.35,28.979,23.5,8382.0,88.1,2019/10/31,22:29:39
17724.0,-999.25,242.44,242.44,70.51,28.979,23.2,8385.7,88.1,2019/10/31,22:29:54
17725.0,-999.25,247.67,247.67,70.04,27.624,23.2,8474.8,88.1,2019/10/31,22:30:07
17726.0,-999.25,247.93,247.93,70.29,28.527,23.7,8556.3,88.1,2019/10/31,22:30:24
17727.0,-999.25,242.63,242.63,70.29,28.471,23.2,8444.7,88.1,2019/10/31,22:30:38
17728.0,-999.25,245.82,245.82,70.26,28.979,23.6,8516.1,88.1,2019/10/31,22:30:53
17729.0,-999.25,243.97,243.97,70.12,28.979,23.4,8438.8,88.1,2019/10/31,22:31:09
17730.0,-999.25,239.08,239.08,70.15,28.979,23.9,8426.3,88.1,2019/10/31,22:31:23
17731.0,-999.25,242.30,242.30,70.35,28.979,23.9,8420.9,88.0,2019/10/31,22:31:38
17732.0,-999.25,241.67,241.67,70.10,28.979,23.8,8411.9,88.0,2019/10/31,22:31:53
17733.0,-999.25,245.17,245.17,70.04,28.979,23.6,8601.0,88.0,2019/10/31,22:32:08
17734.0,-999.25,245.61,245.61,70.07,28.979,23.9,8627.9,88.0,2019/10/31,22:32:23
17735.0,-999.25,241.34,241.34,70.21,28.979,23.9,8585.9,88.0,2019/10/31,22:32:38
17736.0,-999.25,241.52,241.52,70.10,28.979,23.9,8525.4,88.0,2019/10/31,22:32:53
17737.0,-999.25,241.40,241.40,70.10,28.979,23.7,8381.3,88.0,2019/10/31,22:33:08
17738.0,-999.25,242.65,242.65,70.43,27.567,23.9,8542.5,88.0,2019/10/31,22:33:23
17739.0,-999.25,244.63,244.63,70.29,28.979,24.3,8598.3,88.0,2019/10/31,22:33:38
17740.0,-999.25,240.68,240.68,70.32,28.979,24.6,8468.9,88.0,2019/10/31,22:33:53
17741.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2019/10/31,22:33:53
17742.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2019/10/31,22:33:53
17743.0,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,2019/10/31,22:33:53
17744.0,-999.25,194.11,194.11,70.65,17.512,8.6,1829.7,87.9,2019/10/31,22:41:16
17745.0,-999.25,201.03,201.03,70.26,20.506,11.0,3284.6,87.9,2019/10/31,22:41:35
17746.0,-999.25,201.78,201.78,70.26,21.127,12.5,4436.4,87.9,2019/10/31,22:41:51
17747.0,-999.25,200.85,200.85,70.38,22.540,14.2,5083.8,87.9,2019/10/31,22:42:10
17748.0,-999.25,201.29,201.29,70.49,24.121,15.2,5551.0,87.9,2019/10/31,22:42:27
17749.0,-999.25,201.12,201.12,70.29,24.743,15.6,6144.4,87.9,2019/10/31,22:42:44
17750.0,-999.25,221.23,221.23,70.32,23.443,18.1,6551.2,87.9,2019/10/31,22:43:01
17751.0,-999.25,225.55,225.55,70.32,22.144,20.0,6668.1,87.9,2019/10/31,22:43:17
17752.0,-999.25,231.02,231.02,70.38,23.669,19.3,6789.1,87.9,2019/10/31,22:43:33
17753.0,-999.25,248.32,248.32,70.29,24.912,17.7,6906.2,87.9,2019/10/31,22:43:46
17754.0,-999.25,251.16,251.16,70.77,26.211,18.6,7193.0,87.9,2019/10/31,22:44:01
17755.0,-999.25,250.37,250.37,70.43,27.567,19.2,7487.9,87.9,2019/10/31,22:44:15
17756.0,-999.25,250.26,250.26,70.24,27.002,20.0,7566.9,87.9,2019/10/31,22:44:30
17757.0,-999.25,248.75,248.75,70.32,28.076,20.2,7670.3,87.9,2019/10/31,22:44:44
17758.0,-999.25,247.27,247.27,70.26,27.341,20.6,7730.2,87.9,2019/10/31,22:44:58
17759.0,-999.25,248.37,248.37,70.60,28.019,20.5,7923.1,87.9,2019/10/31,22:45:14
17760.0,-999.25,249.99,249.99,70.29,27.341,20.7,8021.9,87.9,2019/10/31,22:45:29
17761.0,-999.25,248.89,248.89,70.35,26.720,21.1,8107.2,87.9,2019/10/31,22:45:42
17762.0,-999.25,250.28,250.28,70.54,27.511,21.5,8193.7,87.9,2019/10/31,22:45:57
17763.0,-999.25,250.54,250.54,70.21,28.584,21.9,8274.6,87.9,2019/10/31,22:46:11
17764.0,-999.25,249.10,249.10,70.04,28.979,22.3,8279.5,87.9,2019/10/31,22:46:26
17765.0,-999.25,242.84,242.84,70.15,28.979,22.7,8530.0,87.9,2019/10/31,22:46:41
17766.0,-999.25,240.30,240.30,70.35,28.979,23.0,8504.8,87.9,2019/10/31,22:46:57
17767.0,-999.25,238.51,238.51,70.04,28.979,22.8,8620.2,87.9,2019/10/31,22:47:12
17768.0,-999.25,240.41,240.41,70.40,28.979,22.8,8660.2,87.9,2019/10/31,22:47:26
17769.0,-999.25,242.96,242.96,70.10,27.680,22.7,8606.6,87.9,2019/10/31,22:47:42
17770.0,-999.25,246.61,246.61,70.01,27.680,22.4,8560.8,87.9,2019/10/31,22:47:56
17771.0,-999.25,248.77,248.77,70.38,28.697,22.9,8690.7,87.9,2019/10/31,22:48:11
17772.0,-999.25,248.03,248.03,69.98,28.189,22.9,8690.7,87.9,2019/10/31,22:48:26
17773.0,-999.25,242.90,242.90,70.40,28.979,23.3,8669.2,87.9,2019/10/31,22:48:41
17774.0,-999.25,240.14,240.14,70.15,28.979,23.3,8608.8,87.9,2019/10/31,22:48:56
17775.0,-999.25,240.09,240.09,70.15,28.979,23.4,8514.6,87.9,2019/10/31,22:49:12
17776.0,-999.25,240.57,240.57,69.90,28.979,23.4,8618.9,87.9,2019/10/31,22:49:27
17777.0,-999.25,237.09,237.09,70.18,28.979,23.4,8525.4,87.9,2019/10/31,22:49:42
17778.0,-999.25,243.14,243.14,70.46,28.979,23.2,8643.9,87.9,2019/10/31,22:49:57
17779.0,-999.25,243.64,243.64,69.87,28.979,23.5,8835.1,87.9,2019/10/31,22:50:12
17780.0,-999.25,242.69,242.69,69.96,28.979,23.4,8835.1,87.9,2019/10/31,22:50:27
17781.0,-999.25,238.85,238.85,70.10,28.979,24.2,8930.7,87.9,2019/10/31,22:50:42
17782.0,-999.25,237.90,237.90,70.10,28.979,27.2,9083.7,87.9,2019/10/31,22:51:00
17783.0,-999.25,222.26,222.26,70.29,28.979,26.9,8832.4,87.9,2019/10/31,22:51:15
17784.0,-999.25,231.01,231.01,70.24,28.866,23.3,8464.9,87.9,2019/10/31,22:51:30
17785.0,-999.25,240.51,240.51,69.96,28.979,23.6,8533.7,87.9,2019/10/31,22:51:45
17786.0,-999.25,238.79,238.79,70.12,28.979,23.9,8542.3,87.9,2019/10/31,22:52:00
17787.0,-999.25,239.93,239.93,70.38,28.979,23.4,8687.6,87.9,2019/10/31,22:52:15
17788.0,-999.25,241.75,241.75,70.18,28.979,23.6,8972.3,87.9,2019/10/31,22:52:30
17789.0,-999.25,241.07,241.07,70.51,28.979,23.4,8942.4,87.9,2019/10/31,22:52:45
17790.0,-999.25,237.52,237.52,70.38,28.979,23.6,8960.8,87.9,2019/10/31,22:53:01
17791.0,-999.25,232.79,232.79,70.01,28.979,23.6,8902.1,87.9,2019/10/31,22:53:17
17792.0,-999.25,233.40,233.40,70.32,28.979,23.6,8875.9,87.9,2019/10/31,22:53:33
17793.0,-999.25,237.26,237.26,70.26,28.979,23.3,8856.4,87.9,2019/10/31,22:53:48
17794.0,-999.25,241.22,241.22,70.26,28.415,23.5,8930.0,87.9,2019/10/31,22:54:01
17795.0,-999.25,244.22,244.22,70.15,28.979,24.0,8929.0,87.9,2019/10/31,22:54:16
17796.0,-999.25,244.79,244.79,70.07,28.302,23.9,9015.8,87.9,2019/10/31,22:54:31
17797.0,-999.25,242.80,242.80,69.90,28.979,24.4,9099.5,87.9,2019/10/31,22:54:46
17798.0,-999.25,242.66,242.66,70.32,28.979,24.5,8921.6,87.9,2019/10/31,22:55:02
17799.0,-999.25,236.31,236.31,69.96,28.979,24.3,8911.8,87.9,2019/10/31,22:55:17
17800.0,-999.25,234.79,234.79,69.59,28.979,24.3,8955.0,87.9,2019/10/31,22:55:32
17801.0,-999.25,237.72,237.72,70.35,28.979,24.2,8958.4,87.9,2019/10/31,22:55:48
17802.0,-999.25,239.22,239.22,70.26,28.979,24.6,9010.2,87.9,2019/10/31,22:56:04
17803.0,-999.25,235.56,235.56,70.26,28.979,24.5,9032.2,87.9,2019/10/31,22:56:20
17804.0,-999.25,236.29,236.29,69.96,28.979,24.7,9107.9,87.9,2019/10/31,22:56:34
17805.0,-999.25,235.70,235.70,70.10,28.979,24.9,9171.8,87.9,2019/10/31,22:56:50
17806.0,-999.25,234.29,234.29,69.87,28.979,24.9,9190.6,87.9,2019/10/31,22:57:05
17807.0,-999.25,234.11,234.11,69.82,28.979,24.9,9168.5,87.9,2019/10/31,22:57:21
17808.0,-999.25,233.51,233.51,70.04,28.979,24.9,9165.0,87.9,2019/10/31,22:57:36
17809.0,-999.25,233.49,233.49,70.10,28.979,25.4,9257.3,87.9,2019/10/31,22:57:53
17810.0,-999.25,228.05,228.05,69.73,28.979,25.4,9257.3,87.9,2019/10/31,22:58:07
17811.0,-999.25,229.30,229.30,69.87,28.979,26.1,9359.4,87.9,2019/10/31,22:58:24
17812.0,-999.25,228.54,228.54,69.84,28.979,25.7,9286.2,87.9,2019/10/31,22:58:40
17813.0,-999.25,228.73,228.73,70.24,28.979,27.7,9433.5,87.9,2019/10/31,22:59:02
17814.0,-999.25,174.32,174.32,70.07,28.979,27.0,9207.9,87.9,2019/10/31,22:59:22
17815.0,-999.25,233.13,233.13,70.32,28.979,24.4,9087.8,87.8,2019/10/31,22:59:36
17816.0,-999.25,239.67,239.67,70.24,28.979,24.0,9058.7,87.8,2019/10/31,22:59:51
17817.0,-999.25,238.59,238.59,69.82,28.979,24.0,8915.4,87.8,2019/10/31,23:00:07
17818.0,-999.25,235.42,235.42,70.12,28.979,24.1,9072.2,87.8,2019/10/31,23:00:22
17819.0,-999.25,239.30,239.30,70.01,28.979,24.2,8977.3,87.8,2019/10/31,23:00:37
17820.0,-999.25,239.17,239.17,69.90,28.979,24.2,9141.8,87.8,2019/10/31,23:00:52
17821.0,-999.25,239.58,239.58,70.10,28.979,24.6,9292.9,87.8,2019/10/31,23:01:07
17822.0,-999.25,239.70,239.70,69.90,28.979,24.8,9351.2,87.8,2019/10/31,23:01:22
17823.0,-999.25,235.38,235.38,69.79,28.979,24.8,9185.4,87.8,2019/10/31,23:01:38
17824.0,-999.25,238.04,238.04,70.07,28.979,24.7,9297.1,87.8,2019/10/31,23:01:53
17825.0,-999.25,240.81,240.81,69.84,28.979,25.1,9270.0,87.8,2019/10/31,23:02:09
17826.0,-999.25,238.61,238.61,70.10,28.979,25.3,9315.1,87.8,2019/10/31,23:02:24
17827.0,-999.25,237.90,237.90,70.07,28.979,25.8,9436.0,87.8,2019/10/31,23:02:39
17828.0,-999.25,236.73,236.73,70.49,28.979,26.3,9465.1,87.8,2019/10/31,23:03:47
17829.0,-999.25,149.31,149.31,70.46,22.088,15.1,6736.9,87.8,2019/10/31,23:04:03
17830.0,-999.25,225.19,225.19,70.26,22.257,15.9,6046.2,87.8,2019/10/31,23:04:18
17831.0,-999.25,226.28,226.28,70.43,23.104,16.3,6206.9,87.8,2019/10/31,23:04:35
17832.0,-999.25,226.38,226.38,70.43,24.856,18.1,6661.4,87.8,2019/10/31,23:04:52
17833.0,-999.25,225.43,225.43,70.35,25.421,18.4,6734.1,87.8,2019/10/31,23:05:06
17834.0,-999.25,226.17,226.17,70.46,25.534,18.9,7114.2,87.8,2019/10/31,23:05:23
17835.0,-999.25,226.33,226.33,70.29,25.929,19.7,7195.0,87.8,2019/10/31,23:05:38
17836.0,-999.25,12.98,12.98,69.98,15.026,4.7,1024.3,87.8,2019/10/31,23:11:47
17837.0,-999.25,141.22,141.22,70.26,19.037,6.9,1510.2,87.8,2019/10/31,23:12:05
17838.0,-999.25,200.53,200.53,70.32,19.941,10.3,2984.5,87.8,2019/10/31,23:12:23
17839.0,-999.25,200.88,200.88,70.18,21.579,12.7,4105.3,87.8,2019/10/31,23:12:41
17840.0,-999.25,201.73,201.73,70.35,22.540,13.7,4895.3,87.8,2019/10/31,23:12:59
17841.0,-999.25,210.71,210.71,70.26,22.878,15.1,5575.9,87.8,2019/10/31,23:13:15
17842.0,-999.25,225.42,225.42,70.88,24.291,16.9,6343.2,87.8,2019/10/31,23:13:32
17843.0,-999.25,226.57,226.57,70.38,25.251,17.0,6541.1,87.8,2019/10/31,23:13:47
17844.0,-999.25,226.82,226.82,70.38,24.291,20.1,7074.5,87.7,2019/10/31,23:14:03
17845.0,-999.25,225.64,225.64,70.40,23.952,21.1,7196.3,87.7,2019/10/31,23:14:20
17846.0,-999.25,226.46,226.46,70.38,25.646,20.1,7360.8,87.7,2019/10/31,23:14:35
17847.0,-999.25,227.78,227.78,70.43,24.743,18.4,7400.6,87.7,2019/10/31,23:14:51
17848.0,-999.25,243.67,243.67,70.29,24.743,18.8,7358.6,87.7,2019/10/31,23:15:04
17849.0,-999.25,251.03,251.03,70.57,26.042,19.4,7530.5,87.7,2019/10/31,23:15:20
17850.0,-999.25,250.79,250.79,70.43,26.550,20.1,7594.3,87.7,2019/10/31,23:15:34
17851.0,-999.25,250.52,250.52,70.43,27.115,20.3,7845.8,87.7,2019/10/31,23:15:48
17852.0,-999.25,250.09,250.09,70.21,26.946,19.9,7941.9,87.7,2019/10/31,23:16:02
17853.0,-999.25,250.99,250.99,70.38,28.076,20.5,7968.1,87.7,2019/10/31,23:16:17
17854.0,-999.25,250.83,250.83,70.51,27.624,20.3,7886.4,87.7,2019/10/31,23:16:32
